AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift,AGNredshift,spectrumStatus,include,include_vir,include_custom,Lya_v,vlimits,Lya_W,Na,b,identified,comment
HE1228+0131,7560,SDSSJ123136.64+012054.2,x,"('187.70833', '1.25583')","(187.90271, 1.3484)",3.9625959352746405e-08,2.4222384869752353e-36,98.18259961733719,43.13776767520545,387.05251224915685,x,7314.8,245.19999999999982,103.0258123,x,12.3,7.6,51.7,83.0,32.5,0,x,x,x,x,x,0.023418,0.117,SP,?,True,False,7560,"7498, 7622",63pm3,1.28E13 pm 5.77E11,36.1pm 2.6,d:Lya,"d:Lya labeled at 7551, I measure 7560 : VIRIAL AND CUSTOM INCLUDE MISMATCH"
HE1228+0131,9239,2MASXJ12303439+0116243,x,"('187.70833', '1.25583')","(187.64345, 1.27345)",0.006316703891906335,0.0003469852006514138,126.70384711653799,75.0982822706352,158.83006949300253,x,9612.8,-373.7999999999993,135.3912178,x,17.8,15.7,28.3,45.0,29.8,0,x,x,x,x,x,0.031084,0.117,SP,?,True,True,9239,"9140, 9308",249pm3,6.04E13 pm 7.84E11,53.1pm 2.2,"Lya, d:Lya","Lya labeled at 9239, d:Lya at 9235 _ I measure 9224, far away, but the only galaxy in fieldONLY 1 GALAXY"
3C273.0,1013,NGC4457,x,"('187.27792', '2.05222')","(187.24588, 3.57058)",1.625381146624241e-08,4.189522184800725e-30,111.03220407372962,56.36065116728159,461.2090303562866,x,1178.0,-165.0,17.4,x,14.7,10.0,47.2,75.0,73.8,NGC4457,RSXS0..,31.7,-99,(R)SAB(s)0/a   LINER,(R)SAB(s)0/a   LINER,0.002942,0.1583,SP,?,False,False,1013,"910, 1116",376pm3,1.33E14 pm 1.07E12,44.5pm 2.3,Lya,"strong, I measure center at 1010, near NGC4536 - see Lya:1582; p : VIRIAL AND CUSTOM INCLUDE MISMATCH"
3C273.0,1582,NGC4517,x,"('187.27792', '2.05222')","(188.18996, 0.11503)",0.014682710995277312,0.011958750439768382,193.17590350324986,187.84981235018572,364.90414805709315,x,1420.4,161.5999999999999,9.765,x,32.8,4.1,82.7,x,57.8,NGC4517,.SAS6*/,81.5,83.0,SA(s)cd: sp    HII,SA(s)cd: sp    HII,0.003764,0.1583,SP,?,False,False,1582,"1482, 1720",375pm3,1.44E14 pm 1.09E12,44.3pm 2.7,Lya,"UGC07612 also nearby, double labels, center is 1601, originally yes - changed to no on 6/18/15; p : VIRIAL AND CUSTOM INCLUDE MISMATCH"
3C273.0,2156,NGC4536,x,"('187.27792', '2.05222')","(188.61271, 2.18814)",0.034644681261401376,0.034362844246575465,197.62313832387832,197.37836507581068,358.527920644852,x,2102.6,53.40000000000009,15.321,x,33.9,14.3,65.1,x,34.2,NGC4536,.SXT4..,64.7,130.0,SAB(rs)bc;HII  Sbrst,SAB(rs)bc;HII  Sbrst,0.006031,0.1583,SP,?,True,True,2156,"2088, 2248",57pm2,1.09E13 pm 5.00E11,61.1pm 2.7,"Lya, d:INSTR","weak, center is 2168, double labels; p"
3C273.0,2298,NGC4536,x,"('187.27792', '2.05222')","(188.61271, 2.18814)",0.014323538241333223,0.014207015210590845,197.62313832387832,197.37836507581068,358.527920644852,x,2102.6,195.4000000000001,15.321,x,33.9,14.3,65.1,x,34.2,NGC4536,.SXT4..,64.7,130.0,SAB(rs)bc;HII  Sbrst,SAB(rs)bc;HII  Sbrst,0.006031,0.1583,SP,?,True,True,2298,"2248, 2344",31pm2,5.99E12 pm 3.51E11,36.4pm 1.9,"Lya, d:INSTR","weak, center is 2296, double labels; p"
3C273.0,7862.0,x,0,"('187.27792', '2.05222')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.1583,SP,False,False,False,7862,"7810, 7912",42pm1,8.34E12 pm 3.04E11,30.9pm 2.9,"Lya, d:Lya",center is 7861 : NO GALAXIES
3C273.0,8832,SDSSJ122840.21+015426.8,x,"('187.27792', '2.05222')","(187.16757, 1.90745)",3.916039813231702e-20,3.668136892463591e-288,61.87924114867984,15.812874501494028,406.32505416180715,x,9082.5,-250.5,127.9219116,x,6.3,5.6,28.1,x,x,0,x,x,x,x,x,0.029314,0.1583,SP,?,True,True,8832,"8738, 8922",139pm2,2.96E13 pm 4.10E11,51.9pm 2.1,"Lya, d:Lya",center is 8830ONLY 1 GALAXY
3C273.0,9837,SDSSJ122830.42+020630.6,x,"('187.27792', '2.05222')","(187.12675, 2.1085)",7.223655736747766e-09,1.1132980653396049e-37,99.28140372874765,44.19417382415922,401.98894999680095,x,10143.7,-306.7000000000007,142.8684023,x,12.5,10.8,29.9,x,x,0,x,x,x,x,x,0.032853,0.1583,SP,?,True,True,9837,"9782, 9884",40pm2,7.77E12 pm 3.14E11,30.9pm 2.8,"Lya, d:Lya",center is 9833ONLY 1 GALAXY
PG1626+554,8253.0,x,0,"('246.98417', '55.37556')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.133,SP,False,False,False,8253,"8210, 8296",70pm5,1.47E13 pm 1.22E12,27.2pm 2.3,d:Lya,"d:Lya labeled at 8263 _ I measure 8253, no galaxy within 2000 kpc and 1000 km/s : NO GALAXIES"
PG1307+085,7286,CGCG072-007,x,"('197.44583', '8.32972')","(197.31227, 8.53172)",0.003738611416218727,0.002774727276820394,193.17590350324986,187.84981235018572,439.8537277816555,x,7413.2,-127.19999999999982,104.411924,x,32.8,21.0,50.2,10.0,23.2,0,x,x,x,x,x,0.023746,0.155,SP,?,False,False,7286,"7245, 7327",64pm7,1.35E13 pm 1.66E12,28.0pm 2.4,d:Lya,"d:Lya labeled at 7279 - I measure 7286, companion galaxy SDSSJ130918.61+083008.; p : VIRIAL AND CUSTOM INCLUDE MISMATCH"
PG1307+085,3579.0,x,0,"('197.44583', '8.32972')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.155,SP,False,False,False,3579,"3550, 3608",33pm6,6.68E12 pm 1.38E12,19.6pm 2.6,d:Lya,d:Lya labeled at 3570. No galaxy with b<500kpc : NO GALAXIES
PKS2005-489,4967.0,x,0,"('302.35583', '-48.83139')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.071,SP,False,False,False,4967,"4885, 5023",280pm6,8.15E13 pm 2.59E12,41.4pm 2.6,done,center is 4954. several galaxies with b>500 kpc : NO GALAXIES
PKS2005-489,5070.0,x,0,"('302.35583', '-48.83139')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.071,SP,False,False,False,5070,"5016, 5156",315pm6,1.18E14 pm 3.75E12,35.6pm 3.3,done,center is 5086. several galaxies with b>500 kpc : NO GALAXIES
CSO395,966,UGC07207,x,"('182.81083', '36.96083')","(183.07817, 37.01481)",0.04187884244478145,0.0019559026394200185,103.08512752743847,47.95798160890426,83.41986569538021,x,1324.4,-358.4000000000001,21.700001,x,13.2,6.5,60.7,x,x,0,x,x,x,IB(s)m V,IB(s)m V,0.003506,0.169,DG,?,True,False,966,"886, 984",194pm14,5.70E13 pm 5.91E12,30.6pm 6.6,"f:Lya, working",center is 935 : VIRIAL VS CUSTOM RESULT MISMATCH
CSO395,966,UGC07125,x,"('182.81083', '36.96083')","(182.17638, 36.80275)",0.003797729746700772,0.0026365118393460686,184.13984967445717,169.27083623589743,259.754881962586,x,1344.6,-378.5999999999999,28.0,x,30.6,4.9,80.8,85.0,22.3,UGC7125,.S..9..,80.9,85.0,Sdm,Sdm,0.003572,0.169,DG,?,False,True,966,"886, 984",194pm14,5.70E13 pm 5.91E12,30.6pm 6.6,"f:Lya, working",center is 935 : VIRIAL VS CUSTOM RESULT MISMATCH
CSO395,1025,UGC07125,x,"('182.81083', '36.96083')","(182.17638, 36.80275)",0.01063604232857093,0.007383898642978571,184.13984967445717,169.27083623589743,259.754881962586,x,1344.6,-319.5999999999999,28.0,x,30.6,4.9,80.8,85.0,22.3,UGC7125,.S..9..,80.9,85.0,Sdm,Sdm,0.003572,0.169,DG,?,False,True,1025,"974, 1120",343pm15,1.21E14 pm 9.85E12,41.6pm 4.1,"f:Lya, working",center is 1047 : VIRIAL AND CUSTOM INCLUDE MISMATCH
HS0624+6907,9187.0,x,0,"('97.51083', '69.08417')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.37,SP,False,False,False,9187,"9157, 9217",72pm8,1.71E13 pm 2.26E12,17.5pm 3.2,yes,"possibly one line, not marked though. Galaxy hase v = 9867km/s : NO GALAXIES"
HE0238-1904,1607,MCG-03-07-044,x,"('40.13583', '-18.86417')","(39.54871, -20.167)",2.0188172242439415e-18,7.043000493279564e-188,69.78985110024306,20.53959590644373,424.52501342623964,x,1220.1,386.9000000000001,17.18389701,x,7.5,4.5,53.1,x,58.1,ESO545-G40,.LAT0?.,53.9,35.0,SA(rs)0^0^?,SA(rs)0^0^?,0.004917,0.631,SP,?,True,True,1607,"1563, 1651",30pm6,5.83E12 pm 1.20E12,30.0pm 5.7,d:Lya,"d:Lya labeled at 1625, I measure 1607ONLY 1 GALAXY"
HE0238-1904,2153.0,x,0,"('40.13583', '-18.86417')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.631,SP,False,False,False,2153,"2102, 2204",31pm5,5.97E12 pm 1.03E12,35.9pm 2.4,d:Lya,"d:Lya labeled at 2177, I measure 2153. No galaxies nearby : NO GALAXIES"
HE0238-1904,2521.0,x,0,"('40.13583', '-18.86417')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.631,SP,False,False,False,2521,"2407, 2635",109pm8,2.16E13 pm 1.65E12,74.3pm 3.4,d:Lya,"d:Lya labeled at 2517, I measure 2521. No galaxies nearby : NO GALAXIES"
HE0238-1904,2957.0,x,0,"('40.13583', '-18.86417')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.631,SP,False,False,False,2957,"2862, 3052",65pm7,1.25E13 pm 1.37E12,66.6pm 3.3,d:Lya,"d:Lya labeled at 2961, I measure 2957. No galaxies nearby : NO GALAXIES"
HE0238-1904,4590.0,x,0,"('40.13583', '-18.86417')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.631,SP,False,False,False,4590,"4508, 4672",147pm5,3.20E13 pm 1.12E12,54.7pm 3.6,d:Lya,"d:Lya labeled at 4631, I measure 4590. No galaxies nearby : NO GALAXIES"
RBS1795,1795.0,x,0,"('328.7125', '-44.23472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,35,x,x,x,x,x,x,x,x,x,x,x,x,0.344,SP,False,False,False,1795,"1785, 1899",36pm7,6.98E12 pm 1.41E12,47.9pm 2.6,yes,"center is 1842, very weak : NO GALAXIES"
RBS1795,3590.0,x,0,"('328.7125', '-44.23472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.344,SP,False,False,False,3590,"3560, 3620",29pm5,5.66E12 pm 9.65E11,24.5pm 1.3,"d:Lya, OVI","weak, I don't believe the OVI label, no galaxies within 2000kpc and 1000 km/s : NO GALAXIES"
RBS1795,7923.0,x,0,"('328.7125', '-44.23472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.344,SP,False,False,False,7923,"7890, 7942",16pm4,3.13E12 pm 8.26E11,18.8pm 2.3,d:Lya,"center is 7916, extremely weak, group of large galaxies with 1000<b<2000kpc at this velocity : NO GALAXIES"
RBS1795,8103.0,x,0,"('328.7125', '-44.23472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.344,SP,False,False,False,8103,"8057, 8155",61pm5,1.25E13 pm 1.17E12,31.0pm 2.6,"d:Lya,Lya","group of large galaxies with 1000<b<2000kpc at this velocity, center is 8106 : NO GALAXIES"
RBS1795,9038.0,x,0,"('328.7125', '-44.23472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.344,SP,False,False,False,9038,"8992, 9080",96pm5,2.12E13 pm 1.19E12,27.7pm 1.8,"d:Lya, Lya","center is 9036, group of large galaxies with 1000<b<2000kpc at this velocity : NO GALAXIES"
RBS1795,9517.0,x,0,"('328.7125', '-44.23472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.344,SP,False,False,False,9517,"9500, 9538",18pm3,3.55E12 pm 6.98E11,13.4pm 2.3,Lya,center is 9518 : NO GALAXIES
RBS1795,10154.0,x,0,"('328.7125', '-44.23472')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.344,SP,False,False,False,10154,"10105, 10203",57pm5,1.15E13 pm 1.15E12,33.5pm 2.1,"d:Lya, Lya", : NO GALAXIES
H1101-232,1188,NGC3511,x,"('165.90708', '-23.49194')","(165.84904, -23.08678)",0.7747678300662912,0.5461348758416663,152.5722621694062,112.46927135889163,98.42611520031068,x,1333.9,-145.9000000000001,13.8,x,23.3,8.0,69.8,x,68.5,NGC3511,.SAS5..,69.2,76.0,SAB(s)c;HII    Sy1,SAB(s)c;HII    Sy1,0.003699,0.186,SP,?,True,True,1188,"1056, 1298",633pm20,2.39E14 pm 1.65E13,69.4pm 2.1,d:Lya,"center is 1177, two large galaxies very nearby: NGC3511 and NGC3513"
H1101-232,3580,MCG-04-26-019,x,"('165.90708', '-23.49194')","(165.70883, -23.59161)",0.05802801756488236,0.03879603774111728,172.76942993194695,147.36905713208589,179.15351204587674,x,3846.2,-266.1999999999998,49.52,x,27.9,11.7,65.2,35.0,83.7,ESO502-G12,PSXT2..,59.1,30.0,(R:)SA:(s)ab   HII,(R:)SA:(s)ab   HII,0.012086,0.186,SP,?,False,False,3580,"3466, 3688",560pm11,2.60E14 pm 1.40E13,55.6pm 1.8,d:Lya,"strong, center is 3577, blended with H2:1, OVI?; p : VIRIAL AND CUSTOM INCLUDE MISMATCH"
H1101-232,5995.0,x,0,"('165.90708', '-23.49194')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.186,SP,False,False,False,5995,"5938, 6026",46pm9,9.22E12 pm 1.94E12,30.4pm 2.4,d:Lya,"center is 5982, blended with MgII : NO GALAXIES"
1H0717+714,2870,UGC03804,x,"('110.47208', '71.34333')","(110.64454, 71.59894)",0.18237451208162664,0.10646612710618278,172.76942993194695,147.36905713208589,207.14304965090673,x,2972.8,-102.80000000000018,45.4,x,27.9,16.7,53.1,5.0,17.2,UGC3804,.S..6*.,52.9,13.0,Scd:,Scd:,0.00963,0.5003,SP,?,True,True,2870,"2780, 2960",333pm5,9.05E13 pm 1.89E12,54.5pm 1.6,d:Lya,blended with 2956; pONLY 1 GALAXY
1H0717+714,2982,UGC03804,x,"('110.47208', '71.34333')","(110.64454, 71.59894)",0.23701947991263292,0.13836662693153803,172.76942993194695,147.36905713208589,207.14304965090673,x,2972.8,9.199999999999818,45.4,x,27.9,16.7,53.1,5.0,17.2,UGC3804,.S..6*.,52.9,13.0,Scd:,Scd:,0.00963,0.5003,SP,?,True,True,2982,"2942, 3022",51pm4,1.03E13 pm 9.27E11,27.6pm 3.3,d:Lya,"d:Lya labeled at 2956 - seems wrong, blended with 2870 - needs fitting; pONLY 1 GALAXY"
1H0717+714,3845.0,x,0,"('110.47208', '71.34333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.5003,SP,False,False,False,3845,"3785, 3905",45.00pm5,8.76E12 pm 1.04E12,41.2pm 2.5,d:Lya,"d:Lya labeled at 3839 - seems wrong, weak; p : NO GALAXIES"
1H0717+714,5292.0,x,0,"('110.47208', '71.34333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.5003,SP,False,False,False,5292,"5223, 5339",46pm5,8.88E12 pm 9.27E11,41.0pm 2.5,d:Lya,"center is 5281, no galaxy with b<2000kpc at this velocity : NO GALAXIES"
1H0717+714,6271.0,x,0,"('110.47208', '71.34333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.5003,SP,False,False,False,6271,"6219, 6335",150pm4,3.51E13 pm 1.18E12,35.6pm 2.1,d:Lya,"center is 6277, no galaxy with b<2000kpc at this velocity : NO GALAXIES"
1H0717+714,7795.0,x,0,"('110.47208', '71.34333')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.5003,SP,False,False,False,7795,"7768, 7836",49pm3,1.00E13 pm 7.06E11,24.4pm 2.0,d:Lya,"center is 7802, no galaxy with b<2000kpc at this velocity : NO GALAXIES"
PG0003+158,833,NGC7814,x,"('1.49708', '16.16361')","(0.81204, 16.14542)",0.25215757037663683,0.14676272888821318,171.0564909768426,144.21121662339584,197.26891769932288,x,789.3,43.700000000000045,17.171,x,27.5,11.5,65.3,x,43.4,NGC7814,.SAS2*/,65.4,135.0,SA(s)ab: sp    LINER,SA(s)ab: sp    LINER,0.003502,0.4509,SP,?,False,False,833,"770, 896",194pm17,4.73E13 pm 5.13E12,45.7pm 2.2,d:Lya,"weak, crowded field; p : VIRIAL AND CUSTOM INCLUDE MISMATCH"
PG0003+158,1255.0,x,0,"('1.49708', '16.16361')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.4509,SP,False,False,False,1255,"1209, 1301",64pm9,1.34E13 pm 2.05E12,30.1pm 3.1,d:Lya,"d:Lya labeled at 1250 - I measure 1255, weak, NGC7814(;LINER) at 789km/s; p : NO GALAXIES"
PG0003+158,4761.0,x,0,"('1.49708', '16.16361')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,,x,x,x,x,x,x,x,x,x,x,x,x,0.4509,SP,False,False,False,4761,"4730, 4792",30pm5,6.15E12 pm 1.07E12,19.2pm 2.7,d:Lya,d:Lya labeled at 4764 _ I measure 4761. No galaxies nearby : NO GALAXIES
SBS1122+594,1212,IC0691,x,"('171.47375', '59.17278')","(171.68465, 59.15543)",0.5182596027976809,0.0008075933660400166,65.88793137593471,18.124817240457904,45.288412639304354,x,1399.4,-187.4000000000001,23.700001,x,6.9,5.1,42.3,155.0,74.1,IC691,.I?....,48.6,150.0,I?;WR?         HII,I?;WR?         HII,0.003992,0.858,DG,?,False,False,1212,"1079, 1345",821pm13,4.11E14 pm 2.09E13,84.1pm 1.4,d:Lya,"d:Lya marked as two blended lines at 1149 and 1208; p. A bit ambiguous, worth looking at again : VIRIAL AND CUSTOM INCLUDE MISMATCH"
SBS1122+594,1597,IC0691,x,"('171.47375', '59.17278')","(171.68465, 59.15543)",0.469797279018442,0.0007320755155733357,65.88793137593471,18.124817240457904,45.288412639304354,x,1399.4,197.5999999999999,23.700001,x,6.9,5.1,42.3,155.0,74.1,IC691,.I?....,48.6,150.0,I?;WR?         HII,I?;WR?         HII,0.003992,0.858,DG,?,True,False,1597,"1560, 1634",132pm9,3.39E13 pm 2.98E12,24.6pm 3.1,d:Lya,"d:Lya labeled at 1580 - I measure 1597, blended with Lyg, crowded field; p : VIRIAL AND CUSTOM INCLUDE MISMATCH"
SBS1122+594,1796,NGC3642,x,"('171.47375', '59.17278')","(170.57455, 59.07451)",0.10182028994533146,0.012464943528406375,149.85037753949183,108.15305358611008,226.44844624328968,x,1789.9,6.099999999999909,27.5,x,22.7,22.5,8.1,75.0,27.0,NGC3642,.SAR4*.,33.7,105.0,SA(r)bc:;LINER Sy3,SA(r)bc:;LINER Sy3,0.005297,0.858,DG,?,True,False,1796,"1771, 1821",29pm8,5.92E12 pm 1.81E12,19.6pm 2.4,no,"very weak, d:Lyb:58253 marked at about 2340 - line seems too strong for this, crowded field; p : VIRIAL AND CUSTOM INCLUDE MISMATCH"
